id,examRound,year,questionNumber,session,subject,officialLarge,officialMedium,officialSmall,normalizedTheme,subTheme,importance,studyPoint,sourceUrl,sourceReliability,blueprintVersion,questionCountMode,memo
34-047,34,2026,47,共通,臨床医学各論,専門基礎科目,臨床医学各論,皮膚・感染症,dermatology,疾患特異的皮膚粘膜所見,,麻疹（コプリック斑）・SLE（蝶形紅斑）・皮膚筋炎（ヘリオトロープ疹）など疾患特異的皮膚所見を整理する,,indexed_official,2020,180,
34-048,34,2026,48,共通,臨床医学各論,専門基礎科目,臨床医学各論,循環器疾患,cardiology,心音の変化と疾患,,心音増強・減弱を引き起こす疾患と病態を整理する,,indexed_official,2020,180,
34-049,34,2026,49,共通,臨床医学各論,専門基礎科目,臨床医学各論,感染症,infectious-disease,帯状疱疹の特徴,,帯状疱疹の病因・症状・感染症分類・予防（ワクチン）を整理する,,indexed_official,2020,180,
34-050,34,2026,50,共通,臨床医学各論,専門基礎科目,臨床医学各論,精神疾患,neurology,パニック障害の症状と治療,,パニック障害の発作特徴・薬物療法・呼吸困難の対応を整理する,,indexed_official,2020,180,
34-051,34,2026,51,共通,臨床医学各論,専門基礎科目,臨床医学各論,神経疾患,neurology,脳性麻痺の特徴と分類,,脳性麻痺の病型分類（痙直型・アテトーゼ型・失調型）・合併症・治療を整理する,,indexed_official,2020,180,
34-052,34,2026,52,共通,臨床医学各論,専門基礎科目,臨床医学各論,呼吸器疾患,pulmonology,小児気管支喘息の特徴,,小児気管支喘息の型・発作時の症状・管理・予後（思春期寛解）を整理する,,indexed_official,2020,180,
34-053,34,2026,53,共通,臨床医学各論,専門基礎科目,臨床医学各論,消化器疾患,gastroenterology,膵癌の危険因子,,膵癌の主要危険因子（糖尿病・慢性膵炎・喫煙・肥満等）を整理する,,indexed_official,2020,180,
34-054,34,2026,54,共通,臨床医学各論,専門基礎科目,臨床医学各論,消化器疾患,gastroenterology,アルコール性肝障害の特徴,,アルコール性肝障害の性差・治療（禁酒）・検査所見（γ-GT）を整理する,,indexed_official,2020,180,
34-055,34,2026,55,共通,臨床医学各論,専門基礎科目,臨床医学各論,腫瘍,oncology,乳癌の特徴,,乳癌の発症要因・主要症状（しこり）・転移先・治療を整理する,,indexed_official,2020,180,
34-056,34,2026,56,共通,臨床医学各論,専門基礎科目,臨床医学各論,循環器疾患,cardiology,心房細動の特徴,,心房細動の原因・合併症（脳梗塞）・好発年齢・治療を整理する,,indexed_official,2020,180,
34-057,34,2026,57,共通,臨床医学各論,専門基礎科目,臨床医学各論,循環器疾患,cardiology,冠攣縮性狭心症の特徴,,冠攣縮性狭心症の発症時間・機序・心電図所見・ニトログリセリン効果を整理する,,indexed_official,2020,180,
34-058,34,2026,58,共通,臨床医学各論,専門基礎科目,臨床医学各論,腎臓疾患,nephrology,ネフローゼ症候群の分類,,一次性・二次性ネフローゼ症候群の分類と原因疾患（糖尿病性腎症等）を整理する,,indexed_official,2020,180,
34-059,34,2026,59,共通,臨床医学各論,専門基礎科目,臨床医学各論,循環器疾患,cardiology,高血圧症の管理と治療,,高血圧症の危険因子・生活習慣・収縮期血圧の治療目標値を整理する,,indexed_official,2020,180,
34-060,34,2026,60,共通,臨床医学各論,専門基礎科目,臨床医学各論,内分泌・代謝疾患,endocrinology,糖尿病合併症,,糖尿病の細小血管障害（網膜症・腎症・神経障害）と大血管障害の区別を整理する,,indexed_official,2020,180,
34-061,34,2026,61,共通,臨床医学各論,専門基礎科目,臨床医学各論,末梢神経障害,neurology,手根管症候群の原因疾患,,手根管症候群の原因疾患（肥満・妊娠・甲状腺機能低下・人工透析等）と病態を整理する,,indexed_official,2020,180,
34-062,34,2026,62,共通,臨床医学各論,専門基礎科目,臨床医学各論,副腎疾患,endocrinology,褐色細胞腫の症状と所見,,褐色細胞腫（カテコールアミン過剰分泌）による血圧上昇・発汗・体重減少の特徴を整理する,,indexed_official,2020,180,
34-063,34,2026,63,共通,臨床医学各論,専門基礎科目,臨床医学各論,スポーツ外傷,orthopedics,スポーツ外傷・障害と罹患部位,,オスグッド病・ジャンパー膝・マレット指・野球肘の罹患部位を整理する,,indexed_official,2020,180,
34-064,34,2026,64,共通,臨床医学各論,専門基礎科目,臨床医学各論,感染症,infectious-disease,肺炎の原因別分類,,細菌性・ウイルス性・真菌性・非定型肺炎の代表疾患（ニューモシスチス等）を整理する,,indexed_official,2020,180,
34-065,34,2026,65,共通,臨床医学各論,専門基礎科目,臨床医学各論,泌尿器疾患,urology,前立腺肥大症の症状と特徴,,前立腺肥大症の症状（夜間頻尿・排尿困難）とPSA高値・前立腺癌との鑑別を整理する,,indexed_official,2020,180,
34-066,34,2026,66,共通,臨床医学各論,専門基礎科目,臨床医学各論,骨関節疾患,orthopedics,変形性股関節症の治療,,変形性股関節症の治療法（保存療法・人工関節置換術）と不適切な処置（ギプス固定）を整理する,,indexed_official,2020,180,
34-067,34,2026,67,共通,臨床医学各論,専門基礎科目,臨床医学各論,血液疾患,hematology,血友病の遺伝様式と病態,,血友病のX連鎖性潜性遺伝・欠乏凝固因子（Ⅷ or Ⅸ）・出血傾向の特徴を整理する,,indexed_official,2020,180,
34-068,34,2026,68,共通,臨床医学各論,専門基礎科目,臨床医学各論,代謝疾患,endocrinology,痛風の特徴と発症要因,,痛風の高尿酸血症・発作部位・飲酒との関係・非飲酒者の発症可能性を整理する,,indexed_official,2020,180,
34-069,34,2026,69,共通,臨床医学各論,専門基礎科目,臨床医学各論,脳血管疾患,neurology,一過性脳虚血発作（TIA）の特徴,,TIAの定義・24時間以内消失・MRI所見なし・脳梗塞との違いを整理する,,indexed_official,2020,180,
34-070,34,2026,70,共通,臨床医学各論,専門基礎科目,臨床医学各論,認知症,neurology,レビー小体型認知症の特徴的症状,,レビー小体型認知症の幻視・変動する認知機能・パーキンソン症状を整理する,,indexed_official,2020,180,
34-071,34,2026,71,共通,臨床医学各論,専門基礎科目,臨床医学各論,神経疾患,neurology,痙縮の特徴と病態,,痙縮（上位運動ニューロン障害）と固縮（歯車現象・錐体外路障害）の違いを整理する,,indexed_official,2020,180,
34-072,34,2026,72,共通,臨床医学各論,専門基礎科目,臨床医学各論,先天性神経疾患,neurology,二分脊椎の特徴と合併症,,二分脊椎の先天性病態・水頭症合併・病変高位と障害重症度の関係を整理する,,indexed_official,2020,180,
34-073,34,2026,73,共通,リハビリテーション医学,専門基礎科目,リハビリテーション医学,高齢者医学,rehabilitation,フレイルの診断基準,,改訂日本版フレイル基準の5項目（体重減少・疲労感・歩行速度低下・握力低下・活動量低下）を整理する,,indexed_official,2020,180,
34-074,34,2026,74,共通,リハビリテーション医学,専門基礎科目,リハビリテーション医学,医療専門職,rehabilitation,医療専門職の業務内容,,管理栄養士・義肢装具士・作業療法士・ケアマネジャーの主な業務内容を整理する,,indexed_official,2020,180,
34-075,34,2026,75,共通,リハビリテーション医学,専門基礎科目,リハビリテーション医学,歩行障害,rehabilitation,異常歩行パターンと原因疾患,,突進歩行・はさみ脚歩行・分回し歩行・トレンデレンブルグ歩行と原因疾患を整理する,,indexed_official,2020,180,
34-076,34,2026,76,共通,リハビリテーション医学,専門基礎科目,リハビリテーション医学,切断・義肢,rehabilitation,幻肢痛の特徴と管理,,幻肢痛の特徴（断端治癒後も継続・年齢に関係なく出現）と義足使用開始のタイミングを整理する,,indexed_official,2020,180,
34-077,34,2026,77,共通,臨床医学各論,専門基礎科目,臨床医学各論,リウマチ性疾患,orthopedics,関節リウマチの特徴的症状,,関節リウマチの特徴（対称性・環軸関節亜脱臼・変形）とOAとの鑑別を整理する,,indexed_official,2020,180,
34-078,34,2026,78,共通,リハビリテーション医学,専門基礎科目,リハビリテーション医学,社会福祉法規,welfare-law,身体障害者福祉法の定義と対象,,身体障害者福祉法で定められた身体障害の種類と対象外（発達障害等）を整理する,,indexed_official,2020,180,
34-079,34,2026,79,共通,リハビリテーション医学,専門基礎科目,リハビリテーション医学,補装具,rehabilitation,作業療法と補装具の種類,,作業療法士が主に使用する補装具（義手）と職種別の補装具の使用を整理する,,indexed_official,2020,180,
34-080,34,2026,80,共通,リハビリテーション医学,専門基礎科目,リハビリテーション医学,脊髄損傷,rehabilitation,高齢者脊髄損傷の受傷原因,,高齢者外傷性脊髄損傷の受傷原因別頻度（転倒・転落が最多）を整理する,,indexed_official,2020,180,
34-081,34,2026,81,共通,臨床医学各論,専門基礎科目,臨床医学各論,呼吸器疾患,pulmonology,閉塞性換気障害と疾患,,閉塞性換気障害（喘息・COPD）と拘束性換気障害（間質性肺炎・高度肥満等）の疾患を整理する,,indexed_official,2020,180,
34-082,34,2026,82,共通,リハビリテーション医学,専門基礎科目,リハビリテーション医学,ICF,rehabilitation,ICFの生活機能モデル,,ICFの生活機能（心身機能・活動・参加）と健康状態・背景因子（環境・個人）の構成を整理する,,indexed_official,2020,180,
34-083,34,2026,83,共通,臨床医学各論,専門基礎科目,臨床医学各論,整形外科・スポーツ障害,orthopedics,スポーツ障害の鑑別（シンスプリント・疲労骨折）,,シンスプリントと疲労骨折の鑑別点（X線骨皮質肥厚・圧痛・夜間痛・体温）を整理する,,indexed_official,2020,180,
34-084,34,2026,84,共通,臨床医学各論,専門基礎科目,臨床医学各論,整形外科・スポーツ障害,orthopedics,疲労骨折への対応,,疲労骨折への適切な対応（運動制限・患部安静・誘因動作の中止）を整理する,,indexed_official,2020,180,
34-085,34,2026,85,共通,臨床医学各論,専門基礎科目,臨床医学各論,高次脳機能障害,neurology,高次脳機能障害の鑑別,,遂行機能障害・半側空間無視・失行・身体失認の定義と症状を整理する,,indexed_official,2020,180,
34-086,34,2026,86,共通,リハビリテーション医学,専門基礎科目,リハビリテーション医学,高次脳機能障害,rehabilitation,高次脳機能障害への家族支援,,遂行機能障害患者への家族支援方法（視覚的手順提示・環境調整）を整理する,,indexed_official,2020,180,
34-087,34,2026,87,共通,臨床医学各論,専門基礎科目,臨床医学各論,頸椎疾患,neurology,頸椎症性神経根症の神経学的所見,,C6神経根障害の特徴（腕橈骨筋腱反射減弱・橈側前腕〜母指しびれ）を整理する,,indexed_official,2020,180,
34-088,34,2026,88,共通,臨床医学各論,専門基礎科目,臨床医学各論,頸椎疾患,neurology,頸椎症性神経根症の筋力評価,,C6神経根障害で低下する筋力（手関節背屈・上腕二頭筋）を整理する,,indexed_official,2020,180,
34-089,34,2026,89,共通,臨床医学各論,専門基礎科目,臨床医学各論,乳腺腫瘍,oncology,乳癌の初期検査,,乳癌の初期検査として超音波検査が適切な理由とマンモグラフィとの使い分けを整理する,,indexed_official,2020,180,
34-090,34,2026,90,共通,臨床医学各論,専門基礎科目,臨床医学各論,乳腺腫瘍,oncology,乳癌の確定診断,,乳癌の診断確定に必要な検査（病理組織検査）と各画像検査の役割を整理する,,indexed_official,2020,180,
34-091,34,2026,91,共通,東洋医学概論,専門科目,東洋医学概論,陰陽論,tcm-fundamentals,陰陽の生理（陰の機能）,,陰陽の生理（陰：寧静・滋潤・濡養、陽：気化・温煦・推動・固摂・防御）を整理する,,indexed_official,2020,180,
34-092,34,2026,92,共通,東洋医学概論,専門科目,東洋医学概論,気の種類,tcm-fundamentals,気の種類と機能（衛気・営気・宗気・原気）,,衛気・営気・宗気・原気の特徴と主な機能（腠理開闔は衛気）を整理する,,indexed_official,2020,180,
34-093,34,2026,93,共通,東洋医学概論,専門科目,東洋医学概論,五神と臓腑,tcm-fundamentals,五神と臓腑の対応,,五神（神・魂・魄・意・志）と対応する臓（心・肝・肺・脾・腎）を整理する,,indexed_official,2020,180,
34-094,34,2026,94,共通,東洋医学概論,専門科目,東洋医学概論,精・気・血・水,tcm-fundamentals,精・天癸と生殖機能,,精・気・血・水（津液）の特徴と精（天癸・生殖機能）の役割を整理する,,indexed_official,2020,180,
34-095,34,2026,95,共通,東洋医学概論,専門科目,東洋医学概論,六腑の機能,tcm-fundamentals,六腑の機能（三焦）,,六腑（胆・小腸・胃・大腸・膀胱・三焦）の機能と三焦の原気通路としての役割を整理する,,indexed_official,2020,180,
34-096,34,2026,96,共通,東洋医学概論,専門科目,東洋医学概論,経脈の気血,meridians-acupoints,経脈の気血の多少,,十二経脈の気血の多少（多気多血・多気少血・少気多血・少気少血）を経脈別に整理する,,indexed_official,2020,180,
34-097,34,2026,97,共通,東洋医学概論,専門科目,東洋医学概論,六淫,tcm-fundamentals,六淫（風邪）の性質,,六淫（風・寒・暑・湿・燥・火）の各性質と特徴的な病証を整理する,,indexed_official,2020,180,
34-098,34,2026,98,共通,東洋医学概論,専門科目,東洋医学概論,病因論,tcm-fundamentals,三毒説・病因分類,,三毒説（飲食・労倦・房事）と七情・外邪の病因分類を整理する,,indexed_official,2020,180,
34-099,34,2026,99,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,肝気犯胃の症候,,肝気犯胃・肝脾不和の症候（胸苦しさ・噯気・放屁・脹り感）を整理する,,indexed_official,2020,180,
34-100,34,2026,100,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証論治,tcm-clinical,陰虚内熱の症候,,陰虚内熱の症候（午後の微熱・五心煩熱・盗汗・頬の発赤・脈細数）を整理する,,indexed_official,2020,180,
34-101,34,2026,101,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証・舌診,tcm-clinical,胃熱の症候と舌所見,,胃熱（胃火上炎）の典型症候（呑酸・げっぷ・食後空腹感）と舌苔（黄苔）を整理する,,indexed_official,2020,180,
34-102,34,2026,102,共通,東洋医学概論,専門科目,東洋医学概論,経脈病証,meridians-acupoints,十二経脈病証（手の少陰心経）,,手の三陰経・三陽経の経脈病証（症状パターン）を比較して整理する,,indexed_official,2020,180,
34-103,34,2026,103,共通,東洋医学概論,専門科目,東洋医学概論,奇経病証,meridians-acupoints,奇経八脈病証（衝脈）,,奇経八脈（督・任・衝・帯・蹻・維）の各病証症状を整理する,,indexed_official,2020,180,
34-104,34,2026,104,共通,東洋医学概論,専門科目,東洋医学概論,四診法,tcm-diagnosis,四診法の分類（神・聖・工・巧）,,四診法の4分類（神技・聖技・工技・巧技）と各診察内容を整理する,,indexed_official,2020,180,
34-105,34,2026,105,共通,東洋医学概論,専門科目,東洋医学概論,経脈病証,meridians-acupoints,足の経脈病証（足の厥陰経）,,足の三陰経・三陽経の経脈病証を比較して整理する,,indexed_official,2020,180,
34-106,34,2026,106,共通,経絡経穴概論,専門科目,経絡経穴概論,刺鍼法,acupuncture-technique,十二刺（偶刺）,,十二刺（偶刺・輸刺・関刺・合谷刺等）の刺法特徴と適応を整理する,,indexed_official,2020,180,
34-107,34,2026,107,共通,経絡経穴概論,専門科目,経絡経穴概論,経脈の循行,meridians-acupoints,足少陰腎経の循行と交会,,足少陰腎経の循行経路（足→腹部→任脈・胆経・肝経と交会→舌）を整理する,,indexed_official,2020,180,
34-108,34,2026,108,共通,経絡経穴概論,専門科目,経絡経穴概論,奇経八脈,meridians-acupoints,奇経八脈の特徴,,奇経八脈の特徴（属絡・表裏関係なし・十二正経と交会する）を整理する,,indexed_official,2020,180,
34-109,34,2026,109,共通,経絡経穴概論,専門科目,経絡経穴概論,特定穴,meridians-acupoints,特定穴（募穴）の特徴,,募穴の特徴（臓腑の気が注ぐ・腹部位置・背部兪穴との対応・所属経脈）を整理する,,indexed_official,2020,180,
34-110,34,2026,110,共通,経絡経穴概論,専門科目,経絡経穴概論,奇穴,meridians-acupoints,天応穴（阿是穴）の特徴,,天応穴（阿是穴）の特徴（病態と関連して出現）と経穴・奇穴との違いを整理する,,indexed_official,2020,180,
34-111,34,2026,111,共通,経絡経穴概論,専門科目,経絡経穴概論,取穴法,meridians-acupoints,指寸法（1横指の基準）,,取穴法の種類（骨度法・同身寸法・指寸法）と中指末節幅（1横指）の使用場面を整理する,,indexed_official,2020,180,
34-112,34,2026,112,共通,経絡経穴概論,専門科目,経絡経穴概論,特定穴,meridians-acupoints,八脈交会穴と対応奇経,,八脈交会穴8穴と対応する奇経・主治を整理する,,indexed_official,2020,180,
34-113,34,2026,113,共通,経絡経穴概論,専門科目,経絡経穴概論,骨度法,meridians-acupoints,頭部の骨度法と経穴間距離,,頭部の骨度法（神庭〜印堂の距離等）と前頭部主要経穴間の距離を整理する,,indexed_official,2020,180,
34-114,34,2026,114,共通,経絡経穴概論,専門科目,経絡経穴概論,背部経穴,meridians-acupoints,背部経穴と体表指標の対応,,背部経穴（身柱・至陽・命門・腰陽関）と体表指標（肩甲骨・腸骨稜等）の対応を整理する,,indexed_official,2020,180,
34-115,34,2026,115,共通,経絡経穴概論,専門科目,経絡経穴概論,胸部経穴,meridians-acupoints,胸部経穴と体表指標の対応,,胸部経穴（胃経・腎経・肺経等）と体表指標（鎖骨・肋骨・乳頭線）の対応を整理する,,indexed_official,2020,180,
34-116,34,2026,116,共通,経絡経穴概論,専門科目,経絡経穴概論,経穴と神経,meridians-acupoints,経穴と末梢神経の分布,,主要経穴と近傍の末梢神経（伏在神経・腓骨神経・大腿神経等）の関係を整理する,,indexed_official,2020,180,
34-117,34,2026,117,共通,経絡経穴概論,専門科目,経絡経穴概論,個別経穴,meridians-acupoints,少海穴の部位と特徴,,少海穴の部位・五行穴属性（心経合穴・水穴）・刺鍼方向と到達筋を整理する,,indexed_official,2020,180,
